Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 33482804k(12500280k free), swap 40426976k(8624048k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
2.719: [GC (Allocation Failure) 2.719: [DefNew: 959K->63K(960K), 0.0019307 secs] 499955K->499945K(524224K), 0.0019575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.724: [GC (Allocation Failure) 2.724: [DefNew: 959K->63K(960K), 0.0019128 secs] 500842K->500831K(524224K), 0.0019395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.728: [GC (Allocation Failure) 2.728: [DefNew: 959K->63K(960K), 0.0024199 secs] 501727K->501719K(524224K), 0.0024758 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.735: [GC (Allocation Failure) 2.735: [DefNew: 959K->64K(960K), 0.0019315 secs] 502616K->502607K(524224K), 0.0019596 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.739: [GC (Allocation Failure) 2.739: [DefNew: 960K->64K(960K), 0.0018752 secs] 503504K->503490K(524224K), 0.0019002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.745: [GC (Allocation Failure) 2.745: [DefNew: 960K->63K(960K), 0.0020249 secs] 504386K->504371K(524224K), 0.0020557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.749: [GC (Allocation Failure) 2.749: [DefNew: 959K->63K(960K), 0.0024068 secs] 505268K->505260K(524224K), 0.0024343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.755: [GC (Allocation Failure) 2.755: [DefNew: 959K->64K(960K), 0.0021186 secs] 506156K->506144K(524224K), 0.0021541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.759: [GC (Allocation Failure) 2.759: [DefNew: 960K->63K(960K), 0.0025427 secs] 507041K->507026K(524224K), 0.0025718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.764: [GC (Allocation Failure) 2.764: [DefNew: 959K->63K(960K), 0.0019361 secs] 507922K->507909K(524224K), 0.0019636 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.768: [GC (Allocation Failure) 2.768: [DefNew: 959K->63K(960K), 0.0020772 secs] 508805K->508798K(524224K), 0.0021038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.773: [GC (Allocation Failure) 2.773: [DefNew: 959K->64K(960K), 0.0019774 secs] 509695K->509688K(524224K), 0.0020023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.777: [GC (Allocation Failure) 2.777: [DefNew: 960K->63K(960K), 0.0019843 secs] 510584K->510574K(524224K), 0.0020135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.783: [GC (Allocation Failure) 2.783: [DefNew: 959K->64K(960K), 0.0021590 secs] 511471K->511459K(524224K), 0.0021859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.787: [GC (Allocation Failure) 2.787: [DefNew: 960K->63K(960K), 0.0032243 secs] 512355K->512342K(524224K), 0.0032861 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.794: [GC (Allocation Failure) 2.794: [DefNew: 959K->63K(960K), 0.0021548 secs] 513238K->513228K(524224K), 0.0021824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.797: [GC (Allocation Failure) 2.797: [DefNew: 959K->63K(960K), 0.0024883 secs] 514125K->514110K(524224K), 0.0025172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.803: [GC (Allocation Failure) 2.803: [DefNew: 959K->63K(960K), 0.0020612 secs] 515006K->514998K(524224K), 0.0020926 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2.807: [GC (Allocation Failure) 2.807: [DefNew: 959K->64K(960K), 0.0020200 secs] 515895K->515883K(524224K), 0.0020553 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.813: [GC (Allocation Failure) 2.813: [DefNew: 960K->64K(960K), 0.0025851 secs] 516779K->516771K(524224K), 0.0026137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.817: [GC (Allocation Failure) 2.817: [DefNew: 960K->63K(960K), 0.0019425 secs] 517668K->517659K(524224K), 0.0019694 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.822: [GC (Allocation Failure) 2.822: [DefNew: 959K->64K(960K), 0.0020495 secs] 518555K->518543K(524224K), 0.0020840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.828: [GC (Allocation Failure) 2.828: [DefNew: 960K->63K(960K), 0.0025333 secs] 519439K->519429K(524224K), 0.0025600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.832: [GC (Allocation Failure) 2.832: [DefNew: 959K->64K(960K), 0.0019289 secs] 520326K->520312K(524224K), 0.0019571 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.837: [GC (Allocation Failure) 2.837: [DefNew: 960K->64K(960K), 0.0019452 secs] 521208K->521193K(524224K), 0.0019787 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.841: [GC (Allocation Failure) 2.841: [DefNew: 960K->63K(960K), 0.0019493 secs] 522091K->522077K(524224K), 0.0019772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.846: [GC (Allocation Failure) 2.846: [DefNew: 959K->63K(960K), 0.0020700 secs] 522973K->522969K(524224K), 0.0020963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.849: [GC (Allocation Failure) 2.849: [DefNew: 959K->959K(960K), 0.0000111 secs]2.849: [Tenured: 522905K->523263K(523264K), 0.2797514 secs] 523865K->523857K(524224K), [Metaspace: 3820K->3820K(1056768K)], 0.2798233 secs] [Times: user=0.28 sys=0.00, real=0.28 secs] 
3.130: [Full GC (Allocation Failure) 3.130: [Tenured: 523263K->523263K(523264K), 0.2765300 secs] 524159K->524157K(524224K), [Metaspace: 3820K->3820K(1056768K)], 0.2765796 secs] [Times: user=0.28 sys=0.00, real=0.28 secs] 
3.407: [Full GC (Allocation Failure) 3.407: [Tenured: 523263K->513591K(523264K), 0.3773355 secs] 524157K->513591K(524224K), [Metaspace: 3820K->3820K(1056768K)], 0.3773827 secs] [Times: user=0.38 sys=0.00, real=0.38 secs] 
3.787: [GC (Allocation Failure) 3.787: [DefNew: 896K->64K(960K), 0.0011957 secs] 514530K->514501K(524224K), 0.0012256 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.791: [GC (Allocation Failure) 3.791: [DefNew: 960K->63K(960K), 0.0019594 secs] 515428K->515413K(524224K), 0.0019978 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.795: [GC (Allocation Failure) 3.795: [DefNew: 959K->63K(960K), 0.0019753 secs] 516311K->516301K(524224K), 0.0020052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.800: [GC (Allocation Failure) 3.800: [DefNew: 959K->64K(960K), 0.0018758 secs] 517197K->517188K(524224K), 0.0019027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.805: [GC (Allocation Failure) 3.805: [DefNew: 960K->63K(960K), 0.0019705 secs] 518128K->518113K(524224K), 0.0020013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.810: [GC (Allocation Failure) 3.810: [DefNew: 959K->64K(960K), 0.0017609 secs] 519011K->518997K(524224K), 0.0017949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.815: [GC (Allocation Failure) 3.815: [DefNew: 960K->63K(960K), 0.0017317 secs] 519919K->519903K(524224K), 0.0017583 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.819: [GC (Allocation Failure) 3.819: [DefNew: 959K->64K(960K), 0.0018188 secs] 520874K->520856K(524224K), 0.0018604 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
3.824: [GC (Allocation Failure) 3.824: [DefNew: 960K->63K(960K), 0.0018117 secs] 521752K->521744K(524224K), 0.0018468 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.827: [GC (Allocation Failure) 3.828: [DefNew: 959K->63K(960K), 0.0018205 secs] 522641K->522628K(524224K), 0.0018471 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.833: [GC (Allocation Failure) 3.833: [DefNew: 959K->959K(960K), 0.0000110 secs]3.833: [Tenured: 522564K->523263K(523264K), 0.3268521 secs] 523524K->523512K(524224K), [Metaspace: 3820K->3820K(1056768K)], 0.3269184 secs] [Times: user=0.33 sys=0.00, real=0.33 secs] 
4.162: [Full GC (Allocation Failure) 4.162: [Tenured: 523263K->523263K(523264K), 0.3498979 secs] 524153K->524076K(524224K), [Metaspace: 3820K->3820K(1056768K)], 0.3499461 secs] [Times: user=0.34 sys=0.01, real=0.35 secs] 
4.512: [Full GC (Allocation Failure) 4.513: [Tenured: 523263K->523263K(523264K), 0.3502225 secs] 524076K->524076K(524224K), [Metaspace: 3820K->3820K(1056768K)], 0.3502759 secs] [Times: user=0.33 sys=0.02, real=0.35 secs] 
Heap
 def new generation   total 960K, used 853K [0x00000000e0000000, 0x00000000e0100000, 0x00000000e0100000)
  eden space 896K,  95% used [0x00000000e0000000, 0x00000000e00d56d8, 0x00000000e00e0000)
  from space 64K,   0% used [0x00000000e00e0000, 0x00000000e00e0000, 0x00000000e00f0000)
  to   space 64K,   0% used [0x00000000e00f0000, 0x00000000e00f0000, 0x00000000e0100000)
 tenured generation   total 523264K, used 523263K [0x00000000e0100000, 0x0000000100000000, 0x0000000100000000)
   the space 523264K,  99% used [0x00000000e0100000, 0x00000000ffffff70, 0x0000000100000000, 0x0000000100000000)
 Metaspace       used 3852K, capacity 4540K, committed 4864K, reserved 1056768K
  class space    used 424K, capacity 428K, committed 512K, reserved 1048576K
